IsIPA,OG,FG,ABV,IBU,Color,BoilTime,BoilGravity,PitchRate,Efficiency,UserId
FALSE,1.066,1.013,7.02,27.44,29.59,60,1.044,1,35,
TRUE,1.093,1.016,10.04,109.52,11.06,60,1.085,,78,
TRUE,1.056,1.011,5.89,37.97,8.01,60,1.046,,70,
FALSE,1.054,1.01,5.75,18.11,5.45,60,1.044,,75,
FALSE,1.06,1.012,6.22,18.86,9.23,60,1.051,0.35,75,
FALSE,1.062,1.017,5.84,27.12,3.5,90,1.062,,75,56228
TRUE,1.051,1.014,4.85,64.92,4.02,60,1.045,0.5,50,
TRUE,1.049,1.012,4.88,95.23,6.99,60,1.039,,60,
FALSE,1.052,1.009,5.6,30.41,3.83,60,1.044,,75,
TRUE,1.058,1.01,6.3,58.02,3.76,90,1.048,0.75,72,
FALSE,1.052,1.014,4.97,23.88,36.02,60,1.039,,70,
TRUE,1.056,1.011,5.94,65.75,5.1,60,1.041,,70,
FALSE,1.188,1.032,20.51,112.39,50,60,1.139,0.75,35,
TRUE,1.069,1.015,7.06,133.8,5.23,75,1.051,1,75,39936
FALSE,1.042,1.01,4.23,61.46,6.93,60,1.03,,44,88140
FALSE,1.049,1.013,4.79,46.35,8.57,60,,,75,
TRUE,1.054,1.016,5.07,66.05,5.99,60,1.049,0.35,1,
TRUE,1.0414664905124,1.0094638964588,4.2,42.91,10.55,60,1.03425805330848,,90,
FALSE,1.053,1.013,5.12,39.22,6.13,60,1.044,0.5,70,
TRUE,1.06640238459309,1.01598083165322,6.61,74.98,11.82,60,1.04586175659745,,69,
FALSE,1.045,1.008,4.8,34.23,6.1,90,1.043,,70,
FALSE,1.054,1.011,5.56,29.38,4.73,60,1.045,,80,
TRUE,1.065,1.016,6.43,39.87,10.24,60,1.033,,65,
TRUE,1.073,1.013,7.88,79.78,14.29,60,1.055,,80,
TRUE,1.08,1.02,8.39,253.88,7.31,90,1.053,1,68,43659
FALSE,1.073,1.021,6.86,35.25,40,20,1.054,1,70,19540
TRUE,1.059,1.011,6.41,75.87,6.29,60,1.046,,74,
TRUE,1.059,1.011,6.24,59.88,7.14,60,1.098,0.35,50,
FALSE,1.064,1.018,5.97,42.43,42.12,70,1.056,,69,
FALSE,1.05,1.013,4.83,18.73,3.91,90,1.039,0.75,75,32573
FALSE,1.046,1.01,4.73,22.16,5.73,60,1.037,1.25,70,77129
FALSE,1.043,1.011,4.24,39.98,4.86,60,1.032,,60,20132
TRUE,1.061,1.017,5.79,53.53,9.09,90,1.051,,69,32992
TRUE,1.059,1.013,6.08,61.68,5.64,60,1.049,0.35,75,105861
FALSE,1.053,1.01,5.65,36.62,7.36,15,1.053,0.75,35,
TRUE,1.071,1.017,7,51.91,6.05,60,1.056,0.5,65,
FALSE,1.047,1.012,4.57,0,6.96,60,,,75,
FALSE,1.069,1.018,6.64,73.88,33.76,60,1.063,0.5,70,
FALSE,1.05,1.009,5.39,38.8,3.97,60,1.044,,71,
TRUE,1.07,1.019,6.62,94.15,6.28,60,1.054,,70,
FALSE,1.047,1.009,5.06,20.52,2.51,90,1.041,,80,54979
FALSE,1.075,1.016,7.73,50.91,13.55,60,1.057,,55,
TRUE,1.062,1.015,6.05,80.97,35.49,60,1.052,0.35,75,
FALSE,1.055,1.016,5.09,36.56,25.52,90,,,72,2962
TRUE,1.072,1.019,6.99,70.27,13.59,60,1.062,1,70,
FALSE,1.07,1.018,6.85,40.89,11.02,60,1.055,,63,
TRUE,1.085,1.019,8.63,73.89,7.52,60,1.055,1,75,
TRUE,1.041,1.01,4.04,65.95,6.54,60,1.032,0.5,75,95314
TRUE,1.076,1.021,7.29,107.25,4.74,60,1.065,0.75,72,49876
FALSE,1.071,1.014,7.43,27.62,6.97,60,1.059,,75,
FALSE,1.083,1.019,8.39,40.92,26.74,60,,,80,5399
FALSE,1.053,1.013,5.19,43.18,6.73,60,1.044,,70,
FALSE,1.1,1.018,10.68,26.48,21.51,90,1.078,1,60,
TRUE,1.044,1.008,4.65,35.28,8.18,60,1.032,1,35,
FALSE,1.051,1.014,4.83,16.24,7.9,60,1.071,,45,
FALSE,1.04,1.01,3.98,25.67,13.5,60,1.036,,70,35519
FALSE,1.068,1.02,6.29,67.05,12.44,60,1.052,0.35,70,
FALSE,1.069,1.015,7.15,27.78,6.81,60,1.064,,83,57148
FALSE,1.1,1.016,11.03,39.14,23.83,90,1.072,,65,30733
FALSE,1.097,1.025,9.43,97.73,50,50,1.067,,70,64401
FALSE,1.039,1.01,3.85,14.68,5.62,60,1.029,,58,
FALSE,1.06,1.015,5.92,56.82,50,60,1.044,,35,
FALSE,1.071,1.018,6.94,0,29.37,90,,,68,
FALSE,1.057,1.015,5.53,28.03,5.11,60,1.053,,75,
FALSE,1.055,1.011,5.75,31.74,3.48,60,1.049,,70,50093
TRUE,1.054,1.01,5.76,68.43,7.55,60,1.044,0.5,35,
FALSE,1.052,1.009,5.59,40.71,5.87,60,1.037,1.25,76,
FALSE,1.054,1.015,5.06,44.79,9.69,60,1.102,,70,
FALSE,1.045,1.008,4.74,28.92,4.88,60,1.074,,35,
FALSE,1.049,1.009,5.3,2.22,8.38,70,1.042,,75,91075
TRUE,1.076,1.018,7.57,175.2,5.53,90,1.053,0.5,80,19498
TRUE,1.06547175447555,1.01188316377557,7.03,66.04,6.04,90,1.05386753179486,0.75,82,
FALSE,1.045,1.01,4.61,43.8,5.18,60,1.033,,60,
FALSE,1.067,1.014,6.89,32,6.93,60,1.047,0.35,70,
FALSE,1.051,1.015,4.78,0,34.48,60,1.051,,35,
FALSE,1.061,1.014,6.16,37.13,37.38,90,1.048,0.75,65,
FALSE,1.052,1.01,5.52,33.1,10.41,60,1.044,,70,
FALSE,1.065,1.019,6.02,41.06,7.01,60,1.048,,68,
FALSE,1.043,1.009,4.57,25.08,6.87,70,1.023,0.35,70,
FALSE,1.057,1.01,6.22,42.97,8.14,60,1.036,,65,
FALSE,1.073,1.016,7.51,53.42,5.56,60,1.105,,70,
FALSE,1.053,1.01,5.61,44.18,6.52,60,1.032,0.5,70,
FALSE,1.072,1.01,8.11,49.59,40,60,,,70,316
TRUE,1.053,1.01,5.74,47.42,6.05,70,1.048,0.75,77,
FALSE,1.06,1.017,5.65,51.34,25.9,60,1.042,,70,
FALSE,1.054,1.016,5.05,27.3,8.79,25,1.045,,80,
FALSE,1.057,1.011,5.96,33.48,8.06,60,1.042,,70,
TRUE,1.064,1.015,6.36,52.95,7.81,60,1.036,,75,
TRUE,1.079,1.019,7.79,95.77,6.7,60,1.054,1,73,35074
TRUE,1.064,1.015,6.44,69.86,40,60,1.107,,75,
FALSE,1.057,1.012,5.9,43.68,5.43,60,1.045,1.25,75,
TRUE,1.063,1.014,6.47,79.02,11.63,60,1.051,,80,
FALSE,1.05,1.008,5.49,53.15,9.3,60,1.037,,65,85880
TRUE,1.052,1.012,5.16,52.94,6.22,60,1.038,,85,
FALSE,1.054,1.013,5.44,0,12.24,60,1.039,0.35,70,
TRUE,1.075,1.019,7.42,266.12,6.6,90,1.059,,73,
FALSE,1.078,1.019,7.67,29.11,4.23,90,,,75,898
FALSE,1.054,1.012,5.45,31.15,6.44,90,1.042,1.25,77,
FALSE,1.088,1.025,8.19,87.33,36.97,60,1.088,,25,
FALSE,1.059,1.018,5.37,38.58,9.97,60,1.049,,70,
FALSE,1.068,1.017,6.93,41.99,8.72,60,1.062,0.5,80,52990
FALSE,1.077,1.022,7.28,45.72,40,60,1.045,0.35,63,
FALSE,1.064,1.015,6.51,25.44,31.98,60,1.05,0.35,68,53758
FALSE,1.073,1.017,7.36,93.58,7.89,60,1.147,,70,
FALSE,1.043,1.008,4.62,36.05,4.87,60,1.031,,35,
TRUE,1.083,1.021,8.21,283.22,6.99,60,1.061,1,80,
TRUE,1.065,1.015,6.51,66.38,10.14,60,1.046,,68,
FALSE,1.08,1.016,8.31,31.18,3.98,90,1.063,1.25,70,
FALSE,1.063,1.016,6.19,0,36,60,,,75,
FALSE,1.06,1.014,6.11,40.83,37.47,60,1.038,,60,
FALSE,1.065,1.015,6.5,71.29,16.38,60,1.077,,80,
FALSE,1.051,1.013,4.96,28.05,11.37,60,1.043,0.75,75,95476
FALSE,1.062,1.011,6.61,35.47,13.47,60,1.053,1.5,72,29755
FALSE,1.053,1.013,5.26,19.78,14.33,60,1.039,,67,
FALSE,1.044,1.008,4.77,15.54,3.13,60,1.127,,35,
FALSE,1.072,1.02,6.8,46.18,11.03,60,1.053,0.35,83,
FALSE,1.045,1.009,4.77,33.11,3.31,30,1.03,,65,
FALSE,1.062,1.016,6.06,38.85,39.73,60,1.049,0.75,70,
FALSE,1.052,1.013,5.16,16.37,4.78,60,1.038,,75,
FALSE,1.04976898527999,1.00825631424999,5.45,66.24,3.01,66,1.05175026039856,,75,
FALSE,1.056,1.012,5.82,25.12,13.35,60,1.049,,70,
TRUE,1.08,1.019,7.96,75.62,40.64,60,1.058,1,75,
FALSE,1.048,1.011,4.95,23.61,3.37,60,1.036,1,72,
TRUE,1.068,1.017,6.65,78.61,6.58,61,1.113,0.35,35,60449
FALSE,1.052,1.009,5.6,29.81,3.8,60,1.039,0.35,65,
FALSE,1.095,1.022,9.56,72.83,39.51,90,1.08,1,80,
FALSE,1.061,1.014,6.18,27.19,28.42,60,1.139,1,60,
FALSE,1.048,1.01,5.04,28.69,4.23,60,1.035,,74,
FALSE,1.052,1.01,5.53,38.78,22.15,60,1.04,,74,16290
FALSE,1.075,1.021,7.12,19.19,40.26,60,1.055,0.35,82,41636
FALSE,1.072,1.02,6.82,35.88,15.07,60,1.045,,70,
FALSE,1.047,1.013,4.42,73.02,29.72,60,1.034,,60,
FALSE,1.044,1.01,4.46,41.31,4.95,90,1.033,0.35,76,
TRUE,1.052,1.009,5.6,54.54,6.44,70,1.046,0.35,70,
TRUE,1.074,1.022,6.85,61.23,5.95,60,1.044,,70,34210
FALSE,1.062,1.012,6.47,50.05,14.06,90,1.048,,60,
TRUE,1.063,1.016,6.16,41.94,13.93,60,1.052,,79,42902
FALSE,1.039,1.007,4.15,29.76,2.7,60,1.038,,80,
FALSE,1.059,1.019,5.36,29.52,11.11,60,1.047,0.75,73,
TRUE,1.059,1.018,5.3,76.26,5.59,60,1.043,0.35,60,
FALSE,1.12,1.03,11.82,0,4.86,60,1.12,,70,17017
TRUE,1.07,1.017,7.05,68.3,10.8,90,1.055,,70,913
FALSE,1.08,1.029,6.6,57.18,6.48,60,1.061,,70,
FALSE,1.09,1.021,9.06,102.02,44.3,60,1.075,,65,
FALSE,1.049,1.008,5.41,30.85,28.61,60,1.036,,55,
FALSE,1.058,1.014,5.84,43.78,5.07,60,1.051,,35,
FALSE,1.056,1.014,5.71,26.86,32.3,90,1.046,1.5,70,
FALSE,1.06497413405121,1.02206649064158,5.63,25.96,48.63,60,1.06500006412324,,70,
TRUE,1.06,1.01,6.53,56.13,12.49,60,1.043,,75,
FALSE,1.056,1.01,6.05,36.58,11.34,60,1.047,,84,
FALSE,1.058,1.014,5.68,56.21,8.1,60,1.047,,75,
FALSE,1.052,1.009,5.58,27.28,9.64,60,1.044,0.75,72,
TRUE,1.049,1.012,4.84,72.19,12.53,60,1.09,,35,
FALSE,1.05,1.01,5.37,28.36,4.53,80,1.044,0.75,70,
FALSE,1.079,1.015,8.32,43.3,32.86,60,1.051,0.35,72.8,
TRUE,1.046,1.009,4.87,224.92,5.35,60,1.034,0.35,35,
FALSE,1.056,1.016,5.26,40.84,26.58,60,,,70,7774
TRUE,1.052,1.012,5.2,56.13,10.74,60,1.044,0.35,60,
FALSE,1.055,1.014,5.45,22.95,9.85,60,,,75,
FALSE,1.095,1.015,10.51,37.3,6.08,90,1.07,,70,
FALSE,1.054,1.004,6.51,21.72,5.39,60,1.059,,75,
FALSE,1.055,1.013,5.52,45.49,16.94,60,1.045,,35,56791
FALSE,1.049,1.012,4.8,22.72,4.24,60,1.036,,73.15,
FALSE,1.063,1.021,5.44,22.8,45.13,60,1.045,0.35,75,
FALSE,1.049,1.011,5.09,43.48,4.62,60,1.038,,50,
FALSE,1.06,1.013,6.15,32.66,6.83,60,1.035,,35,
FALSE,1.05,1.009,5.45,43.58,10.52,60,1.041,,75,40395
TRUE,1.066,1.013,7.02,44.94,3.96,60,1.049,0.35,70,
FALSE,1.046,1.01,4.71,40.91,8.54,20,1.056,,60,
TRUE,1.07,1.017,6.85,74.12,27.91,60,1.128,,35,
TRUE,1.091,1.03,8.04,162.29,40,60,1.091,1.25,35,
FALSE,1.06,1.01,6.57,91.68,22.99,60,1.037,,58,62310
FALSE,1.042,1.011,4.1,30.01,7.64,60,1.035,0.75,77,51130
TRUE,1.071,1.014,7.53,0,8.53,60,1.061,1.25,75,
FALSE,1.077,1.017,7.8,31.46,27.5,60,1.056,,75,
FALSE,1.052,1.01,5.43,31.62,13.65,90,1.041,,70,54617
FALSE,1.054,1.013,5.28,28.85,36.23,60,1.036,0.5,60,
FALSE,1.055,1.013,5.49,37.48,4.01,60,1.046,,77,58982
TRUE,1.081,1.019,8.1,87.18,6.76,60,1.068,,70,
TRUE,1.055,1.01,5.95,85.13,10.05,60,1.041,,73,
TRUE,1.056,1.014,5.48,29.03,21.38,60,1.127,,60,
TRUE,1.076,1.014,8.23,90.02,6.59,60,1.059,,70,
TRUE,1.085,1.017,8.81,145.69,9.61,60,1.049,1.25,70,97085
TRUE,1.06,1.015,5.92,63.49,11.68,60,1.053,,65,
FALSE,1.045,1.002,5.61,25.63,2.87,90,1.031,0.5,81,70438
FALSE,1.055,1.014,5.39,25.18,9.35,90,1.041,1.5,60,14729
FALSE,1.059,1.012,6.13,49.76,9.82,60,1.049,0.5,70,
FALSE,1.052,1.012,5.22,39.73,6.96,60,1.06,1.25,63,59658
TRUE,1.065,1.015,6.52,52.68,6.31,90,1.053,0.75,78,
FALSE,1.046,1.011,4.52,20.78,17.6,60,1.033,,72,
FALSE,1.058,1.012,6.11,20.54,7.34,60,1.052,,35,
FALSE,1.067,1.016,6.69,78.33,15.13,60,1.045,,70,
TRUE,1.05115201648686,1.00970633216394,5.44,59.87,3.09,60,1.04460751651642,,74,
FALSE,1.055,1.014,5.41,40.41,26.44,60,1.092,0.35,35,
TRUE,1.063,1.016,6.14,121.61,8.53,60,1.046,,75,
TRUE,1.065,1.018,6.22,111.17,5.89,60,1.057,,75,
TRUE,1.06,1.011,6.52,0,4.52,60,1.043,,70,
FALSE,1.104,1.019,11.11,105.1,29.15,60,1.082,1.25,60,
TRUE,1.066,1.016,6.57,95.76,8.94,60,1.048,,75,59914
FALSE,1.06,1.015,5.87,27.93,5.5,60,1.053,,70,
FALSE,1.062,1.016,6.12,33.32,43.02,60,1.043,1.25,72,56744
FALSE,1.033,1.01,3.05,17.81,2.64,60,1.031,0.75,75,
TRUE,1.061,1.015,6,73.1,20.02,60,1.049,,55,
TRUE,1.056,1.013,5.67,55.7,10.5,60,1.035,0.35,65,
FALSE,1.033,1.01,3,16.38,12.94,60,1.027,,60,
FALSE,1.08,1.013,8.77,84.07,40.69,60,1.059,,70,
FALSE,1.054,1.011,5.63,47.67,7.59,90,1.039,1,68,
FALSE,1.06,1.015,6.12,23.67,20.69,60,1.049,0.5,35,
FALSE,1.063,1.015,6.32,80.5,8.76,60,1.045,,75,
FALSE,1.04871205957271,1.01171996702905,4.85,22.8,4.27,90,1.03631341598985,,70,67874
FALSE,1.05,1.011,5.23,16.81,4.66,90,1.038,0.75,70,58224
TRUE,1.055,1.014,5.34,92.34,3.59,60,1.04,0.35,75,
FALSE,1.069,1.017,6.82,88.9,39.15,60,1.114,,75,
TRUE,1.057,1.012,5.91,67.96,21.84,60,1.042,,70,
FALSE,1.058,1.015,5.9,34.51,13.56,60,1.106,,75,
FALSE,1.057,1.014,5.64,39.6,39.18,60,1.086,0.35,35,
TRUE,1.072,1.013,7.8,87.65,7.88,60,1.038,,70,
FALSE,1.05,1.012,4.88,27.01,22.32,60,1.035,,70,
FALSE,1.059,1.01,6.36,31.54,6.51,60,1.047,0.5,80,
FALSE,1.049,1.012,4.97,18.93,3.82,90,1.038,,70,
FALSE,1.093,1.023,9.17,11.79,5.09,60,1.154,,35,
FALSE,1.058,1.014,5.68,0,8.75,60,1.058,,70,
TRUE,1.052,1.01,5.56,60.85,6.14,60,1.041,,70,35104
TRUE,1.071,1.013,7.62,97.26,38.79,60,1.062,0.35,70,
FALSE,1.05,1.01,5.2,39.04,6.14,90,1.042,,70,
TRUE,1.06,1.014,6.04,40.26,8.13,60,1.046,0.35,63,27284
FALSE,1.053,1.022,4.01,32.28,28.37,60,1.088,0.5,35,
FALSE,1.088,1.022,8.59,113.63,46.57,60,1.146,0.5,35,
TRUE,1.055,1.009,6.07,23.45,5.01,60,1.053,0.35,86,
TRUE,1.06,1.014,6.12,26.97,6.21,60,1.045,,68,
FALSE,1.073,1.015,7.54,36.88,4.2,90,1.055,,68,2327
FALSE,1.105,1.027,10.15,58.78,45.22,90,1.07,1.25,70,7632
TRUE,1.105,1.026,10.33,388.1,11.55,90,1.101,0.35,35,
FALSE,1.049,1.014,4.5,64.52,4.57,60,1.043,0.35,70,15109
FALSE,1.074,1.019,7.22,57.8,36.6,60,1.058,0.75,73,
FALSE,1.051,1.014,4.86,44.88,3.41,70,1.036,,75,
FALSE,1.09,1.028,8.13,27.95,40,70,1.07,0.75,73,
FALSE,1.051,1.012,5.13,79.74,11.73,60,1.051,0.35,55,
FALSE,1.053,1.013,5.23,24.03,40.75,60,1.044,,72,
FALSE,1.049,1.015,4.49,14.15,3.48,60,1.035,,70,
FALSE,1.09,1.023,8.91,36.71,15.67,60,1.075,,35,
FALSE,1.06,1.016,5.73,28.26,32.45,60,1.043,0.75,65,49521
FALSE,1.068,1.018,6.6,36.21,20.63,60,1.102,0.35,35,
FALSE,1.07,1.015,7.53,54.79,38.38,60,1.054,,72,
FALSE,1.093,1.02,9.61,60.93,50,120,1.072,,70,1046
FALSE,1.05,1.012,4.92,0,39.9,60,1.04,,70,
FALSE,1.04643625018667,1.01050203669489,4.71,32.98,43.72,60,1.03878939375988,1,65,
FALSE,1.06581916554379,1.01384360288899,6.82,37.76,34.26,60,1.05684441475476,0.75,86,52796
TRUE,1.069,1.016,6.94,69.14,12.22,60,1.116,0.35,75,21913
TRUE,1.059,1.014,5.87,70.82,7.81,60,1.043,0.35,75,
TRUE,1.066,1.011,7.25,75.09,5.1,60,1.093,,60,
TRUE,1.059,1.012,6.18,103.24,4.98,60,1.042,0.75,70,26961
FALSE,1.057,1.018,5.06,16.38,4.69,60,1.051,,85,68871
FALSE,1.071,1.016,7.23,17.8,23.11,60,,,75,2568
FALSE,1.05,1.009,5.41,32.47,5.18,90,1.036,0.35,65,
FALSE,1.055,1.01,5.98,21.91,12.46,60,1.05,0.75,75,45732
TRUE,1.065,1.012,7.03,78.3,6.06,60,1.055,1,78,23103
FALSE,1.048,1.01,4.96,16.38,3.74,60,1.034,,60,
FALSE,1.062,1.011,6.77,29.22,3.57,90,1.062,1,90,
FALSE,1.063,1.015,6.28,67.33,15.38,90,1.048,,75,48693
FALSE,1.048,1.012,4.71,0,5.46,60,1.082,,35,46747
FALSE,1.069,1.02,6.41,45.19,33.46,60,1.115,,35,
FALSE,1.051,1.009,5.45,59.8,3.7,60,1.017,0.35,75,
FALSE,1.055,1.013,5.47,48.36,7.45,60,1.048,1,80,
TRUE,1.055,1.013,5.48,65.05,4.9,60,1.04,,75,
FALSE,1.05,1.008,5.41,12.9,6.13,60,1.045,0.75,70,
TRUE,1.075,1.019,7.42,275.57,5.89,90,1.049,,70,
FALSE,1.046,1.008,4.97,10.21,3.03,60,1.033,0.35,75,
TRUE,1.053,1.013,5.23,0,7.92,60,1.041,,75,
TRUE,1.071,1.019,7.26,113.94,9.15,90,1.06,1,70,29406
FALSE,1.071,1.015,7.34,64.67,4.92,60,1.131,0.5,55,
FALSE,1.088,1.021,8.74,27.81,11.47,90,1.069,,70,1186
FALSE,1.083,1.02,8.29,33.41,6.18,60,1.125,,35,
FALSE,1.06,1.011,6.35,41.55,17.34,60,1.05,,75,43816
FALSE,1.038,1.006,4.17,10.32,2.37,60,1.03,1.75,78,
FALSE,1.06,1.013,6.19,28.77,12.6,60,1.044,,70,
FALSE,1.057,1.015,5.4,44.07,39.81,60,1.041,,70,
FALSE,1.06203101214879,1.00438572361563,7.56,22.77,5.35,75,1.05940790035625,,79,
TRUE,1.082,1.019,8.26,96.77,7.79,60,1.06,1.25,75,
FALSE,1.041,1.007,4.5,22.9,7.95,60,1.031,1.5,49,44598
FALSE,1.059,1.014,6.08,51.18,13.98,60,1.055,,70,17348
FALSE,1.056,1.014,5.47,55.61,11.75,60,1.051,1,75,
FALSE,1.052,1.01,5.53,25.44,5,60,1.104,,35,55059
TRUE,1.079,1.013,8.61,141.58,4.2,90,1.058,0.5,70,
TRUE,1.052,1.012,5.23,38.15,7.77,60,1.067,0.75,70,101265
FALSE,1.051,1.013,5,20.26,3.16,80,1.043,1.5,73,15241
FALSE,1.072,1.015,7.43,43.38,7.06,75,1.105,1,70,
FALSE,1.087,1.017,9.16,0,36.68,75,1.077,,75,
TRUE,1.06,1.015,5.89,66.58,5.54,60,1.05,0.75,76,
FALSE,1.053,1.012,5.4,33.07,16.26,70,1.04,0.75,73,45071
TRUE,1.064,1.016,6.32,38.09,6.32,60,1.107,,35,
TRUE,1.049,1.011,4.96,108.1,4.71,60,1.033,0.75,55,
TRUE,1.066,1.015,6.77,112.62,7.66,60,1.044,,70,50630
FALSE,1.048,1.012,4.76,21.21,11.34,60,1.041,,70,18665
FALSE,1.044,1.009,4.63,96.99,3.47,60,1.038,,67,
TRUE,1.08,1.015,8.51,111.88,9.23,90,1.064,,75,
FALSE,1.043,1.009,4.46,43.88,27.56,60,1.032,,75,
FALSE,1.059,1.015,5.77,37.77,24.01,60,1.05,,75,
FALSE,1.075,1.015,8.34,60.12,3.78,75,1.043,0.35,70,52644
FALSE,1.054,1.013,5.31,30.03,5.92,60,1.046,0.75,75,80582
TRUE,1.047,1.012,4.56,36.2,10.52,70,,,75,1186
TRUE,1.068,1.016,6.81,78.65,13.52,60,1.124,,35,
FALSE,1.058,1.015,5.63,28.15,28.6,60,1.043,,65,
FALSE,1.086,1.026,7.92,23.43,16.94,60,1.073,,75,
TRUE,1.071,1.014,7.56,109.35,42.41,60,1.119,,50,7729
TRUE,1.062,1.015,6.27,67.63,4.78,60,1.05,1,75,
FALSE,1.033,1.009,3.14,30.85,3.27,15,1.033,,80,27805
TRUE,1.061,1.017,5.87,95.3,6.45,60,1.045,0.75,70,
FALSE,1.055,1.017,5.07,31.79,7.31,40,1.054,0.35,57,
FALSE,1.081,1.02,7.93,0,19.78,90,1.062,1,35,
TRUE,1.056,1.013,5.68,62.46,5.9,60,1.112,,35,116375
FALSE,1.051,1.01,5.41,39.89,14.99,60,1.051,,75,
FALSE,1.06,1.019,5.33,21.98,23.21,60,1.046,0.75,75,108714
TRUE,1.062,1.013,6.43,65.55,10.85,90,1.046,1.25,60,56185
TRUE,1.066,1.012,7.06,83.02,8.42,60,1.046,0.75,71,51433
FALSE,1.058,1.014,5.8,46.24,13.75,60,,,75,1046
FALSE,1.042,1.011,4.01,43.28,37.72,60,1.032,0.75,68,108714
FALSE,1.065,1.016,6.41,30.97,5.06,90,1.048,,65,
FALSE,1.05,1.013,4.94,44.91,42.87,60,1.096,,35,
FALSE,1.069,1.012,7.59,38.93,4.84,60,1.046,1.75,62,
FALSE,1.051,1.012,5.11,9.58,6.87,60,1.042,,80,49762
TRUE,1.07,1.017,6.89,56.04,7.04,60,1.095,,70,22755
FALSE,1.062,1.011,6.64,52.51,15.86,60,1.041,0.5,62,
FALSE,1.061,1.014,6.11,80.28,5.65,60,1.045,,80,
TRUE,1.067,1.017,6.58,52.98,6.14,60,1.111,,35,
FALSE,1.047,1.011,4.73,20.92,13.26,60,1.037,1.5,70,
FALSE,1.058,1.014,5.82,35.07,28.62,60,1.097,0.35,35,
FALSE,1.046,1.008,4.96,49.82,10.21,80,1.039,1,70,
FALSE,1.056,1.015,5.42,25.33,16.78,60,1.043,,70,
TRUE,1.08,1.025,7.28,78.86,16.2,60,1.062,,80,
FALSE,1.069,1.018,6.73,39.75,4.1,60,1.052,,70,
FALSE,1.048,1.012,4.71,29.31,5.57,60,1.035,0.35,70,5100
TRUE,1.068,1.01,7.7,91.08,4.54,60,1.057,,70,
FALSE,1.072,1.018,7.09,29,49.97,60,1.055,,70,
FALSE,1.053,1.01,5.59,25.59,15.38,60,1.038,,70,45429
FALSE,1.057,1.012,5.91,35.56,21,60,1.042,,70,14759
FALSE,1.054,1.016,4.99,26.87,4.8,60,1.049,,85,
FALSE,1.06316956050233,1.01119248064714,6.82,56.82,24.7,60,1.0462804285674,,79,
TRUE,1.05,1.009,5.46,71.91,11.61,60,1.037,,75,
FALSE,1.071,1.018,6.94,85.6,6.71,60,1.047,,75,
FALSE,1.044,1.007,4.85,6.77,3.13,60,1.032,,75,
FALSE,1.047,1.009,5.05,18.47,3,90,1.04,0.35,75,
FALSE,1.051,1.012,5.12,49.02,3.85,60,1.033,1.5,72,
FALSE,1.05,1.012,4.89,23.81,3.64,60,1.039,0.75,70,
TRUE,1.056,1.011,6,65.05,9.16,60,1.041,,75,1426
FALSE,1.044,1.008,4.74,14.87,5.47,90,1.04,0.35,70,
FALSE,1.053,1.009,5.8,57.47,11.87,60,1.044,0.5,80,49762
FALSE,1.06046211452941,1.0151033015207,6.17,42.35,31.38,60,1.04879869783503,,70,
FALSE,1.05,1.009,5.38,22.81,11.05,60,1.044,0.5,70,115132
FALSE,1.069,1.015,7.02,23.6,23.7,60,1.061,0.75,75,27115
TRUE,1.07,1.015,7.17,136.08,11.1,60,1.054,,35,
TRUE,1.063,1.014,6.39,133.57,9.8,85,1.042,,50,
TRUE,1.061,1.015,6.03,55.04,29.73,90,1.06,0.75,78,19498
TRUE,1.056,1.01,6.02,59.35,4.32,60,1.048,0.35,78,18059
FALSE,1.085,1.02,8.5,20.05,19.34,60,1.163,,35,
FALSE,1.063,1.017,6.09,46.41,30.82,75,1.046,,75,
FALSE,1.055,1.009,5.99,37.83,7.45,60,1.048,,70,46255
TRUE,1.082,1.014,8.96,87.84,4.94,90,1.06,,70,80901
TRUE,1.063,1.015,6.35,87.79,6,75,1.105,0.35,35,
TRUE,1.064,1.016,6.36,91.36,6.47,60,1.055,,70,
FALSE,1.077,1.016,8.09,25.29,50,90,1.049,0.35,65,67150
TRUE,1.075,1.016,7.78,11.09,5.12,90,1.052,,70,
TRUE,1.058,1.014,5.67,58.9,3.86,60,1.045,,70,
FALSE,1.087,1.023,8.39,34.32,40,60,1.07,0.75,75,
FALSE,1.071,1.006,8.55,29.45,5.65,90,1.063,1.25,63,
TRUE,1.062,1.011,6.64,90.24,28.62,60,1.051,,35,50433
FALSE,1.05211939329219,1.00876429849569,5.69,42.15,7.07,60,1.04169127515111,1,80,35279
TRUE,1.061,1.01,6.63,73.39,10.66,60,1.045,0.5,70,
FALSE,1.089,1.018,9.34,32.82,22.46,90,1.048,1.25,65,
FALSE,1.04,1.007,4.41,14.69,2.48,90,1.027,,80,
FALSE,1.056,1.01,6.04,38.9,15.21,60,1.05,0.75,83,29137
TRUE,1.05,1.008,5.4,44.8,5.6,60,1.045,0.75,70,
TRUE,1.049,1.009,5.33,59.58,7.64,60,1.042,0.35,70,
FALSE,1.051,1.009,5.5,39.14,5.3,60,1.044,,80,
FALSE,1.091,1.02,9.33,39.16,5.41,90,1.167,0.35,35,
FALSE,1.052,1.01,5.49,35.86,3.73,90,1.043,,75,48693
FALSE,1.056,1.011,5.88,0,4.46,60,1.061,,35,50022
FALSE,1.058,1.015,5.75,45.07,6.52,60,1.045,,35,
